image_path,label
./final_data\glass\glass_1548_glass52.jpg,1
./final_data\glass\glass_1549_glass53.jpg,1
./final_data\glass\glass_1550_glass54.jpg,1
./final_data\glass\glass_1551_glass55.jpg,1
./final_data\glass\glass_1552_glass56.jpg,1
./final_data\glass\glass_1553_glass57.jpg,1
./final_data\glass\glass_1554_glass58.jpg,1
./final_data\glass\glass_1555_glass59.jpg,1
./final_data\glass\glass_1556_glass6.jpg,1
./final_data\glass\glass_1557_glass60.jpg,1
./final_data\glass\glass_1558_glass61.jpg,1
./final_data\glass\glass_1559_glass62.jpg,1
./final_data\glass\glass_1560_glass63.jpg,1
./final_data\glass\glass_1561_glass64.jpg,1
./final_data\glass\glass_1562_glass65.jpg,1
./final_data\glass\glass_1563_glass66.jpg,1
./final_data\glass\glass_1564_glass67.jpg,1
./final_data\glass\glass_1565_glass68.jpg,1
./final_data\glass\glass_1566_glass69.jpg,1
./final_data\glass\glass_1567_glass7.jpg,1
./final_data\glass\glass_1568_glass70.jpg,1
./final_data\glass\glass_1569_glass71.jpg,1
./final_data\glass\glass_1570_glass72.jpg,1
./final_data\glass\glass_1571_glass73.jpg,1
./final_data\glass\glass_1572_glass74.jpg,1
./final_data\glass\glass_1573_glass75.jpg,1
./final_data\glass\glass_1574_glass76.jpg,1
./final_data\glass\glass_1575_glass77.jpg,1
./final_data\glass\glass_1576_glass78.jpg,1
./final_data\glass\glass_1577_glass79.jpg,1
./final_data\glass\glass_1578_glass8.jpg,1
./final_data\glass\glass_1579_glass80.jpg,1
./final_data\glass\glass_1580_glass81.jpg,1
./final_data\glass\glass_1581_glass82.jpg,1
./final_data\glass\glass_1582_glass83.jpg,1
./final_data\glass\glass_1583_glass84.jpg,1
./final_data\glass\glass_1584_glass85.jpg,1
./final_data\glass\glass_1585_glass86.jpg,1
./final_data\glass\glass_1586_glass87.jpg,1
./final_data\glass\glass_1587_glass88.jpg,1
./final_data\glass\glass_1588_glass89.jpg,1
./final_data\glass\glass_1589_glass9.jpg,1
./final_data\glass\glass_1590_glass90.jpg,1
./final_data\glass\glass_1591_glass91.jpg,1
./final_data\glass\glass_1592_glass92.jpg,1
./final_data\glass\glass_1593_glass93.jpg,1
./final_data\glass\glass_1594_glass94.jpg,1
./final_data\glass\glass_1595_glass95.jpg,1
./final_data\glass\glass_1596_glass96.jpg,1
./final_data\glass\glass_1597_glass97.jpg,1
./final_data\glass\glass_1598_glass98.jpg,1
./final_data\glass\glass_1599_glass99.jpg,1
./final_data\glass\glass_1600_aug_0_glass300.jpg,1
./final_data\glass\glass_1601_aug_100_glass267.jpg,1
./final_data\glass\glass_1602_aug_101_glass387.jpg,1
./final_data\glass\glass_1603_aug_102_glass501.jpg,1
./final_data\glass\glass_1604_aug_103_glass 588.jpg,1
./final_data\glass\glass_1605_aug_104_glass20.jpg,1
./final_data\glass\glass_1606_aug_105_glass150.jpg,1
./final_data\glass\glass_1607_aug_106_glass259.jpg,1
./final_data\glass\glass_1608_aug_107_glass 1203.jpg,1
./final_data\glass\glass_1609_aug_108_glass 696.jpg,1
./final_data\glass\glass_1610_aug_109_glass 525.jpg,1
./final_data\glass\glass_1611_aug_10_glass423.jpg,1
./final_data\glass\glass_1612_aug_110_glass 24.jpg,1
./final_data\glass\glass_1613_aug_111_glass8.jpg,1
./final_data\glass\glass_1614_aug_112_glass 2393.jpg,1
./final_data\glass\glass_1615_aug_113_glass91.jpg,1
./final_data\glass\glass_1616_aug_114_glass405.jpg,1
./final_data\glass\glass_1617_aug_115_glass426.jpg,1
./final_data\glass\glass_1618_aug_116_glass351.jpg,1
./final_data\glass\glass_1619_aug_117_glass 1063.jpg,1
./final_data\glass\glass_1620_aug_118_glass 1375.jpg,1
./final_data\glass\glass_1621_aug_119_glass272.jpg,1
./final_data\glass\glass_1622_aug_11_glass 1571.jpg,1
./final_data\glass\glass_1623_aug_120_glass18.jpg,1
./final_data\glass\glass_1624_aug_121_glass 23.jpg,1
./final_data\glass\glass_1625_aug_122_glass 1195.jpg,1
./final_data\glass\glass_1626_aug_123_glass387.jpg,1
./final_data\glass\glass_1627_aug_124_glass 1247.jpg,1
./final_data\glass\glass_1628_aug_125_glass 125.jpg,1
./final_data\glass\glass_1629_aug_126_glass442.jpg,1
./final_data\glass\glass_1630_aug_127_glass83.jpg,1
./final_data\glass\glass_1631_aug_128_glass460.jpg,1
./final_data\glass\glass_1632_aug_129_glass121.jpg,1
./final_data\glass\glass_1633_aug_12_glass380.jpg,1
./final_data\glass\glass_1634_aug_130_glass 828.jpg,1
./final_data\glass\glass_1635_aug_131_glass289.jpg,1
./final_data\glass\glass_1636_aug_132_glass304.jpg,1
./final_data\glass\glass_1637_aug_133_glass42.jpg,1
./final_data\glass\glass_1638_aug_134_glass48.jpg,1
./final_data\glass\glass_1639_aug_135_glass 1713.jpg,1
./final_data\glass\glass_1640_aug_136_glass 1766.jpg,1
./final_data\glass\glass_1641_aug_137_glass466.jpg,1
./final_data\glass\glass_1642_aug_138_glass 952.jpg,1
./final_data\glass\glass_1643_aug_139_glass90.jpg,1
./final_data\glass\glass_1644_aug_13_glass122.jpg,1
./final_data\glass\glass_1645_aug_140_glass211.jpg,1
./final_data\glass\glass_1646_aug_141_glass 1434.jpg,1
./final_data\glass\glass_1647_aug_142_glass410.jpg,1
./final_data\glass\glass_1648_aug_143_glass152.jpg,1
./final_data\glass\glass_1649_aug_144_glass264.jpg,1
./final_data\glass\glass_1650_aug_145_glass160.jpg,1
./final_data\glass\glass_1651_aug_146_glass312.jpg,1
./final_data\glass\glass_1652_aug_147_glass384.jpg,1
./final_data\glass\glass_1653_aug_148_glass180.jpg,1
./final_data\glass\glass_1654_aug_149_glass 1550.jpg,1
./final_data\glass\glass_1655_aug_14_glass174.jpg,1
./final_data\glass\glass_1656_aug_150_glass265.jpg,1
./final_data\glass\glass_1657_aug_151_glass421.jpg,1
./final_data\glass\glass_1658_aug_152_glass 75.jpg,1
./final_data\glass\glass_1659_aug_153_glass122.jpg,1
./final_data\glass\glass_1660_aug_154_glass152.jpg,1
./final_data\glass\glass_1661_aug_155_glass118.jpg,1
./final_data\glass\glass_1662_aug_156_glass401.jpg,1
./final_data\glass\glass_1663_aug_157_glass256.jpg,1
./final_data\glass\glass_1664_aug_158_glass 2367.jpg,1
./final_data\glass\glass_1665_aug_159_glass 1836.jpg,1
./final_data\glass\glass_1666_aug_15_glass403.jpg,1
./final_data\glass\glass_1667_aug_160_glass135.jpg,1
./final_data\glass\glass_1668_aug_161_glass 2207.jpg,1
./final_data\glass\glass_1669_aug_162_glass353.jpg,1
./final_data\glass\glass_1670_aug_163_glass 1511.jpg,1
./final_data\glass\glass_1671_aug_164_glass 25.jpg,1
./final_data\glass\glass_1672_aug_165_glass159.jpg,1
./final_data\glass\glass_1673_aug_166_glass311.jpg,1
./final_data\glass\glass_1674_aug_167_glass 156.jpg,1
./final_data\glass\glass_1675_aug_168_glass501.jpg,1
./final_data\glass\glass_1676_aug_169_glass456.jpg,1
./final_data\glass\glass_1677_aug_16_glass286.jpg,1
./final_data\glass\glass_1678_aug_170_glass146.jpg,1
./final_data\glass\glass_1679_aug_171_glass29.jpg,1
./final_data\glass\glass_1680_aug_172_glass153.jpg,1
./final_data\glass\glass_1681_aug_173_glass55.jpg,1
./final_data\glass\glass_1682_aug_174_glass374.jpg,1
./final_data\glass\glass_1683_aug_175_glass322.jpg,1
./final_data\glass\glass_1684_aug_176_glass 197.jpg,1
./final_data\glass\glass_1685_aug_177_glass 952.jpg,1
./final_data\glass\glass_1686_aug_178_glass 1550.jpg,1
./final_data\glass\glass_1687_aug_179_glass 306.jpg,1
./final_data\glass\glass_1688_aug_17_glass111.jpg,1
./final_data\glass\glass_1689_aug_180_glass 2495.jpg,1
./final_data\glass\glass_1690_aug_181_glass463.jpg,1
./final_data\glass\glass_1691_aug_182_glass40.jpg,1
./final_data\glass\glass_1692_aug_183_glass177.jpg,1
./final_data\glass\glass_1693_aug_184_glass70.jpg,1
./final_data\glass\glass_1694_aug_185_glass1.jpg,1
./final_data\glass\glass_1695_aug_186_glass403.jpg,1
./final_data\glass\glass_1696_aug_187_glass 1183.jpg,1
./final_data\glass\glass_1697_aug_188_glass 24.jpg,1
./final_data\glass\glass_1698_aug_189_glass 96.jpg,1
./final_data\glass\glass_1699_aug_18_glass 11.jpg,1
./final_data\glass\glass_1700_aug_190_glass384.jpg,1
./final_data\glass\glass_1701_aug_191_glass 1511.jpg,1
./final_data\glass\glass_1702_aug_192_glass7.jpg,1
./final_data\glass\glass_1703_aug_193_glass47.jpg,1
./final_data\glass\glass_1704_aug_194_glass 1044.jpg,1
./final_data\glass\glass_1705_aug_195_glass148.jpg,1
./final_data\glass\glass_1706_aug_196_glass 770.jpg,1
./final_data\glass\glass_1707_aug_197_glass327.jpg,1
./final_data\glass\glass_1708_aug_198_glass 883.jpg,1
./final_data\glass\glass_1709_aug_199_glass 1718.jpg,1
./final_data\glass\glass_1710_aug_19_glass 851.jpg,1
./final_data\glass\glass_1711_aug_1_glass271.jpg,1
./final_data\glass\glass_1712_aug_20_glass390.jpg,1
./final_data\glass\glass_1713_aug_21_glass 330.jpg,1
./final_data\glass\glass_1714_aug_22_glass379.jpg,1
./final_data\glass\glass_1715_aug_23_glass 1841.jpg,1
./final_data\glass\glass_1716_aug_24_glass168.jpg,1
./final_data\glass\glass_1717_aug_25_glass 883.jpg,1
./final_data\glass\glass_1718_aug_26_glass496.jpg,1
./final_data\glass\glass_1719_aug_27_glass 1238.jpg,1
./final_data\glass\glass_1720_aug_28_glass 1753.jpg,1
./final_data\glass\glass_1721_aug_29_glass440.jpg,1
./final_data\glass\glass_1722_aug_2_glass384.jpg,1
./final_data\glass\glass_1723_aug_30_glass 1711.jpg,1
./final_data\glass\glass_1724_aug_31_glass9.jpg,1
./final_data\glass\glass_1725_aug_32_glass 1643.jpg,1
./final_data\glass\glass_1726_aug_33_glass1.jpg,1
./final_data\glass\glass_1727_aug_34_glass250.jpg,1
./final_data\glass\glass_1728_aug_35_glass 1724.jpg,1
./final_data\glass\glass_1729_aug_36_glass 87.jpg,1
./final_data\glass\glass_1730_aug_37_glass33.jpg,1
./final_data\glass\glass_1731_aug_38_glass 347.jpg,1
./final_data\glass\glass_1732_aug_39_glass435.jpg,1
./final_data\glass\glass_1733_aug_3_glass 1713.jpg,1
./final_data\glass\glass_1734_aug_40_glass115.jpg,1
./final_data\glass\glass_1735_aug_41_glass395.jpg,1
./final_data\glass\glass_1736_aug_42_glass332.jpg,1
./final_data\glass\glass_1737_aug_43_glass375.jpg,1
./final_data\glass\glass_1738_aug_44_glass414.jpg,1
./final_data\glass\glass_1739_aug_45_glass 1894.jpg,1
./final_data\glass\glass_1740_aug_46_glass79.jpg,1
./final_data\glass\glass_1741_aug_47_glass332.jpg,1
./final_data\glass\glass_1742_aug_48_glass221.jpg,1
./final_data\glass\glass_1743_aug_49_glass156.jpg,1
./final_data\glass\glass_1744_aug_4_glass 209.jpg,1
./final_data\glass\glass_1745_aug_50_glass327.jpg,1
./final_data\glass\glass_1746_aug_51_glass 2442.jpg,1
./final_data\glass\glass_1747_aug_52_glass56.jpg,1
./final_data\glass\glass_1748_aug_53_glass88.jpg,1
./final_data\glass\glass_1749_aug_54_glass 2394.jpg,1
./final_data\glass\glass_1750_aug_55_glass472.jpg,1
./final_data\glass\glass_1751_aug_56_glass152.jpg,1
./final_data\glass\glass_1752_aug_57_glass200.jpg,1
./final_data\glass\glass_1753_aug_58_glass413.jpg,1
./final_data\glass\glass_1754_aug_59_glass179.jpg,1
./final_data\glass\glass_1755_aug_5_glass387.jpg,1
./final_data\glass\glass_1756_aug_60_glass 440.jpg,1
./final_data\glass\glass_1757_aug_61_glass 1377.jpg,1
./final_data\glass\glass_1758_aug_62_glass52.jpg,1
./final_data\glass\glass_1759_aug_63_glass266.jpg,1
./final_data\glass\glass_1760_aug_64_glass 2308.jpg,1
./final_data\glass\glass_1761_aug_65_glass221.jpg,1
./final_data\glass\glass_1762_aug_66_glass 770.jpg,1
./final_data\glass\glass_1763_aug_67_glass383.jpg,1
./final_data\glass\glass_1764_aug_68_glass 2285.jpg,1
./final_data\glass\glass_1765_aug_69_glass 0.jpg,1
./final_data\glass\glass_1766_aug_6_glass210.jpg,1
./final_data\glass\glass_1767_aug_70_glass431.jpg,1
./final_data\glass\glass_1768_aug_71_glass428.jpg,1
./final_data\glass\glass_1769_aug_72_glass 2011.jpg,1
./final_data\glass\glass_1770_aug_73_glass326.jpg,1
./final_data\glass\glass_1771_aug_74_glass 768.jpg,1
./final_data\glass\glass_1772_aug_75_glass 249.jpg,1
./final_data\glass\glass_1773_aug_76_glass124.jpg,1
./final_data\glass\glass_1774_aug_77_glass279.jpg,1
./final_data\glass\glass_1775_aug_78_glass 2377.jpg,1
./final_data\glass\glass_1776_aug_79_glass 2495.jpg,1
./final_data\glass\glass_1777_aug_7_glass147.jpg,1
./final_data\glass\glass_1778_aug_80_glass 1214.jpg,1
./final_data\glass\glass_1779_aug_81_glass143.jpg,1
./final_data\glass\glass_1780_aug_82_glass254.jpg,1
./final_data\glass\glass_1781_aug_83_glass218.jpg,1
./final_data\glass\glass_1782_aug_84_glass 1390.jpg,1
./final_data\glass\glass_1783_aug_85_glass155.jpg,1
./final_data\glass\glass_1784_aug_86_glass391.jpg,1
./final_data\glass\glass_1785_aug_87_glass204.jpg,1
./final_data\glass\glass_1786_aug_88_glass30.jpg,1
./final_data\glass\glass_1787_aug_89_glass 2323.jpg,1
./final_data\glass\glass_1788_aug_8_glass239.jpg,1
./final_data\glass\glass_1789_aug_90_glass 671.jpg,1
./final_data\glass\glass_1790_aug_91_glass62.jpg,1
./final_data\glass\glass_1791_aug_92_glass 1134.jpg,1
./final_data\glass\glass_1792_aug_93_glass282.jpg,1
./final_data\glass\glass_1793_aug_94_glass229.jpg,1
./final_data\glass\glass_1794_aug_95_glass385.jpg,1
./final_data\glass\glass_1795_aug_96_glass 2495.jpg,1
./final_data\glass\glass_1796_aug_97_glass 883.jpg,1
./final_data\glass\glass_1797_aug_98_glass134.jpg,1
./final_data\glass\glass_1798_aug_99_glass398.jpg,1
./final_data\glass\glass_1799_aug_9_glass269.jpg,1
./final_data\metal\metal_1800_beverage_cans 109.jpg,2
./final_data\metal\metal_1801_beverage_cans 113.jpg,2
./final_data\metal\metal_1802_beverage_cans 114.jpg,2
./final_data\metal\metal_1803_beverage_cans 138.jpg,2
./final_data\metal\metal_1804_beverage_cans 148.jpg,2
./final_data\metal\metal_1805_beverage_cans 158.jpg,2
./final_data\metal\metal_1806_beverage_cans 16.jpg,2
./final_data\metal\metal_1807_beverage_cans 164.jpg,2
./final_data\metal\metal_1808_beverage_cans 195.jpg,2
./final_data\metal\metal_1809_beverage_cans 199.jpg,2
./final_data\metal\metal_1810_beverage_cans 207.jpg,2
./final_data\metal\metal_1811_beverage_cans 250.jpg,2
./final_data\metal\metal_1812_beverage_cans 256.jpg,2
./final_data\metal\metal_1813_beverage_cans 28.jpg,2
./final_data\metal\metal_1814_beverage_cans 283.jpg,2
./final_data\metal\metal_1815_beverage_cans 287.jpg,2
./final_data\metal\metal_1816_beverage_cans 309.jpg,2
./final_data\metal\metal_1817_beverage_cans 325.jpg,2
./final_data\metal\metal_1818_beverage_cans 342.jpg,2
./final_data\metal\metal_1819_beverage_cans 360.jpg,2
./final_data\metal\metal_1820_beverage_cans 382.jpg,2
./final_data\metal\metal_1821_beverage_cans 385.jpg,2
./final_data\metal\metal_1822_beverage_cans 388.jpg,2
./final_data\metal\metal_1823_beverage_cans 404.jpg,2
./final_data\metal\metal_1824_beverage_cans 405.jpg,2
./final_data\metal\metal_1825_beverage_cans 419.jpg,2
./final_data\metal\metal_1826_beverage_cans 423.jpg,2
./final_data\metal\metal_1827_beverage_cans 43.jpg,2
./final_data\metal\metal_1828_beverage_cans 434.jpg,2
./final_data\metal\metal_1829_beverage_cans 435.jpg,2
./final_data\metal\metal_1830_beverage_cans 451.jpg,2
./final_data\metal\metal_1831_beverage_cans 459.jpg,2
./final_data\metal\metal_1832_beverage_cans 466.jpg,2
./final_data\metal\metal_1833_beverage_cans 470.jpg,2
./final_data\metal\metal_1834_beverage_cans 474.jpg,2
./final_data\metal\metal_1835_beverage_cans 490.jpg,2
./final_data\metal\metal_1836_beverage_cans 497.jpg,2
./final_data\metal\metal_1837_beverage_cans 515.jpg,2
./final_data\metal\metal_1838_beverage_cans 52.jpg,2
./final_data\metal\metal_1839_beverage_cans 522.jpg,2
./final_data\metal\metal_1840_beverage_cans 564.jpg,2
./final_data\metal\metal_1841_beverage_cans 583.jpg,2
./final_data\metal\metal_1842_beverage_cans 590.jpg,2
./final_data\metal\metal_1843_beverage_cans 602.jpg,2
./final_data\metal\metal_1844_beverage_cans 622.jpg,2
./final_data\metal\metal_1845_beverage_cans 624.jpg,2
./final_data\metal\metal_1846_beverage_cans 625.jpg,2
./final_data\metal\metal_1847_beverage_cans 630.jpg,2
./final_data\metal\metal_1848_beverage_cans 638.jpg,2
./final_data\metal\metal_1849_beverage_cans 646.jpg,2
./final_data\metal\metal_1850_beverage_cans 654.jpg,2
./final_data\metal\metal_1851_beverage_cans 656.jpg,2
./final_data\metal\metal_1852_beverage_cans 661.jpg,2
./final_data\metal\metal_1853_beverage_cans 668.jpg,2
./final_data\metal\metal_1854_beverage_cans 669.jpg,2
./final_data\metal\metal_1855_beverage_cans 67.jpg,2
./final_data\metal\metal_1856_beverage_cans 684.jpg,2
./final_data\metal\metal_1857_beverage_cans 687.jpg,2
./final_data\metal\metal_1858_beverage_cans 70.jpg,2
./final_data\metal\metal_1859_beverage_cans 703.jpg,2
./final_data\metal\metal_1860_beverage_cans 71.jpg,2
./final_data\metal\metal_1861_beverage_cans 714.jpg,2
./final_data\metal\metal_1862_beverage_cans 720.jpg,2
./final_data\metal\metal_1863_beverage_cans 724.jpg,2
./final_data\metal\metal_1864_beverage_cans 735.jpg,2
./final_data\metal\metal_1865_beverage_cans 740.jpg,2
./final_data\metal\metal_1866_beverage_cans 742.jpg,2
./final_data\metal\metal_1867_beverage_cans 752.jpg,2
./final_data\metal\metal_1868_beverage_cans 773.jpg,2
./final_data\metal\metal_1869_beverage_cans 779.jpg,2
./final_data\metal\metal_1870_beverage_cans 79.jpg,2
./final_data\metal\metal_1871_beverage_cans 80.jpg,2
./final_data\metal\metal_1872_beverage_cans 811.jpg,2
./final_data\metal\metal_1873_beverage_cans 812.jpg,2
./final_data\metal\metal_1874_beverage_cans 826.jpg,2
./final_data\metal\metal_1875_beverage_cans 827.jpg,2
./final_data\metal\metal_1876_beverage_cans 831.jpg,2
./final_data\metal\metal_1877_beverage_cans 834.jpg,2
./final_data\metal\metal_1878_beverage_cans 836.jpg,2
./final_data\metal\metal_1879_beverage_cans 837.jpg,2
./final_data\metal\metal_1880_beverage_cans 84.jpg,2
./final_data\metal\metal_1881_beverage_cans 855.jpg,2
./final_data\metal\metal_1882_beverage_cans 859.jpg,2
./final_data\metal\metal_1883_beverage_cans 866.jpg,2
./final_data\metal\metal_1884_beverage_cans 884.jpg,2
./final_data\metal\metal_1885_beverage_cans 895.jpg,2
./final_data\metal\metal_1886_beverage_cans 917.jpg,2
./final_data\metal\metal_1887_beverage_cans 923.jpg,2
./final_data\metal\metal_1888_beverage_cans 924.jpg,2
./final_data\metal\metal_1889_beverage_cans 928.jpg,2
./final_data\metal\metal_1890_beverage_cans 93.jpg,2
./final_data\metal\metal_1891_beverage_cans 94.jpg,2
./final_data\metal\metal_1892_beverage_cans 942.jpg,2
./final_data\metal\metal_1893_beverage_cans 948.jpg,2
./final_data\metal\metal_1894_beverage_cans 949.jpg,2
./final_data\metal\metal_1895_beverage_cans 950.jpg,2
./final_data\metal\metal_1896_beverage_cans 951.jpg,2
./final_data\metal\metal_1897_beverage_cans 964.jpg,2
./final_data\metal\metal_1898_beverage_cans 972.jpg,2
./final_data\metal\metal_1899_beverage_cans 987.jpg,2
./final_data\metal\metal_1900_metal1.jpg,2
./final_data\metal\metal_1901_metal10.jpg,2
./final_data\metal\metal_1902_metal100.jpg,2
./final_data\metal\metal_1903_metal101.jpg,2
./final_data\metal\metal_1904_metal102.jpg,2
./final_data\metal\metal_1905_metal103.jpg,2
./final_data\metal\metal_1906_metal104.jpg,2
./final_data\metal\metal_1907_metal105.jpg,2
./final_data\metal\metal_1908_metal106.jpg,2
./final_data\metal\metal_1909_metal107.jpg,2
./final_data\metal\metal_1910_metal108.jpg,2
./final_data\metal\metal_1911_metal109.jpg,2
./final_data\metal\metal_1912_metal11.jpg,2
./final_data\metal\metal_1913_metal110.jpg,2
./final_data\metal\metal_1914_metal111.jpg,2
./final_data\metal\metal_1915_metal112.jpg,2
./final_data\metal\metal_1916_metal113.jpg,2
